name,address,nature,nightlife,drink,music,dance,history,sports,art,museum,walk,restaurant,movie,Latitude,Longitude
Osterley House,Jersey Rd.,1,0,0,0,0,0,0,0,0,1,0,0,51.5363746,0.1946633
The Nunnery Gallery,"181 Bow Road, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5290177,-0.0179536
Belair Park,"Gallery Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4443829,-0.0877931
Soho Gyms Earls Court,"254 Earl's Court Road, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4918162,-0.1926741
West Heath,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Millfields Park (North),"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Norwood Park,"Salter's Hill, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4227602,-0.0946035
Allianz Park,"Greenlands Lane, London, United Kingdom",0,0,0,0,0,0,1,0,0,1,0,0,51.602582,-0.2256979
Lloyd Park,"Coombe Road, Croydon, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.3634559,-0.0751767
Argyle Square Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Camden Chiropractic,"199 Camden High Street, London, Camden Town, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5390531,-0.1429347
The Old Hall Tavern,Hall Lane,0,1,1,0,0,0,0,0,0,0,1,0,51.5763062,0.2571492
Pinner Memorial Park,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Pinner Village Gardens,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Chariots,"292 Streatham High Road, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4175758,-0.1267534
Dulwich Park,"College Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5697663,-0.2997679
The Sporting Green,129 Hertford Road,0,1,1,0,0,0,0,0,0,0,0,0,51.6567095,-0.0471554
Saint Stephens Gardens and Shrewsbury Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Barn Elms Playing Fields,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Hampton Court Maze,"A308, East Molesey, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.399102,-0.3571356
Saint Paul's Churchyard Gardens,"London, United Kingdom",0,0,0,0,0,1,0,0,0,1,0,0,51.5074456,-0.1277653
Saint Mary Magdalene Garden,"London, United Kingdom",1,0,0,0,0,1,0,0,0,1,0,0,51.5074456,-0.1277653
No.2 Court,"London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5074456,-0.1277653
Hampton Village Green,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Centre Court,"London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5074456,-0.1277653
Caledonian Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Fig Tree,49 Windsor St,0,0,1,0,0,0,0,0,0,0,1,0,52.9243168,-1.2056222
Shepherds Bush Common,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
No.3 Court,"London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5074456,-0.1277653
The Normanby,231 Putney Bridge Road,0,1,1,0,0,0,0,0,0,0,1,0,51.4646906,-0.2144906
Radnor Gardens,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Millwall Park,"Manchester Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5003327,-0.0090719
Central Park,"Romford, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5760462,0.1822646
The Fox & Duck,194 Petersham Rd,0,1,1,0,0,0,0,0,0,0,1,0,51.4448541,-0.3027259
Pedlars Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Pepper St Ontiod,21 Pepper St,0,1,1,0,0,0,0,0,0,0,1,0,52.8911647,-2.7064782
The Cavalier,67 Russell Lane,0,1,1,0,0,0,0,0,0,0,1,0,51.6297185,-0.1579567
Nelson Square,"London, United Kingdom",0,0,0,0,0,1,0,0,0,1,0,0,51.5074456,-0.1277653
The Markfield Beam Engine,"Markfield Road, London, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.5836424,-0.0643619
Four Corners,"121 Roman Road, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.5288157,-0.0489065
Clapton Square,"London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
South Norwood Leisure Centre,"164 Portland Road, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5088773,-0.2093883
Abercorn Arms,76 Church Road,0,1,1,0,0,0,0,0,0,0,0,0,51.4741425,-2.5022082
Trent Park,"Cockfosters Road, Enfield, Barnet, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.6481662,-0.1470761
The Orchard,Ickenham Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.5703341,-0.436976
The Hemingway,64 Victoria Park Road,0,1,1,0,0,0,0,0,0,0,1,0,51.536821,-0.0511766
Dalston Eastern Curve Garden,"13 Dalston Lane, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5467991,-0.0736192
Slade Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Centralheat Acton,"14-16 Churchfield Road, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.4615904,0.1054151
Boston Manor Park,United Kingdom,1,0,0,0,0,0,1,0,0,1,0,0,54.7023545,-3.2765753
Camden Town Brewery,55-59 Wilkin Street Mews,0,1,1,0,0,0,0,0,0,0,0,0,51.5468006,-0.1468365
Tabard Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The White Bear,40 Ickenham Rd.,0,1,1,0,0,0,0,0,0,0,1,0,51.5722106,-0.431714
St. John's Wood,Everywhere!,0,0,0,0,0,1,0,0,0,1,0,0,39.6262264,19.9036023
Ridgeway Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Lewisham Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
South Norwood Recreation Ground,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
TeamSport Indoor Karting North London,"30 Nobel Road, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.6183389,-0.0441499
Uxbridge Cricket Club,"Park Road, Uxbridge, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5582595,-0.4694035
Italian Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Lampton Park,"Hounslow, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4686132,-0.3613471
Woodcroft Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Norbury Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Obelisk,30 Old Church Rd.,0,0,0,0,0,1,0,0,0,1,0,0,32.9527202,-105.836836
Furzedown Recreation Ground,"London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5074456,-0.1277653
Forster Memorial Park,"Bromley, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4028046,0.0148142
Ravensbourne Park Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Espace Prive,"1 Courtnell Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5156437,-0.1989058
hydrohealing,"216a Kensington Park Road, Notting Hill, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.515304,-0.2056402
Seven Kings Park,"Ilford, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5582734,0.0711669
Fitness First Tower Hill,"1 America Square, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5113136,-0.0765836
Bermondsey Spa Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Wenlock and Essex,18-26 Essex Rd,0,1,1,0,0,0,0,0,0,0,1,0,51.5415558,-0.0940223
The Soho Lounge,"Dean Street, London, soho, United Kingdom",0,1,1,1,1,0,0,0,0,0,1,0,51.5158186,-0.1338849
Crease Park,"Village Way, Beckenham, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4014174,-0.0308963
http Gallery,"61 Ashfield Road, London, United Kingdom",0,0,0,0,0,0,0,1,1,0,0,0,51.624664,-0.1348349
The Paddock Community Nature Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Church,"Clapham Grand, 21-25 Saint John's Hill, Clapham Junction, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.4631057,-0.1694453
Nevern Square,"London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Conway Gina,"62 Westbourne Grove, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5154586,-0.192107
The Old Sweet Shop,"11 Brookwood Road, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.4433541,-0.2047544
Saint Paul's Churchyard,"London, United Kingdom",0,0,0,0,0,1,0,0,0,1,0,0,51.5074456,-0.1277653
Mill Hill Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Fairland Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Club Karma,"10 High Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.4135936,-0.0517197
Canary Wharf,Canary Wharf,0,0,0,0,0,0,0,0,0,1,0,0,51.5048954,-0.0190006
David Lloyd,"Bushey Road, Raynes Park, London, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4071944,-0.2238126
Sanctuary Spa Covent Garden,"12 Floral Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5123907,-0.1244158
The Middlesex Arms,Long Drive,0,1,1,0,0,0,0,0,0,0,1,0,51.9429892,-1.636831
Spa & Massage,"123 Queensway, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5133455,-0.1878429
V&A Museum of Childhood,"Cambridge Heath Road, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.5344508,-0.0572884
The Queens Arms,1 Kilburn High Rd.,0,1,1,1,0,0,0,0,0,0,1,0,51.5350532,-0.1900287
Fox On The Hill (Wetherspoon),149 Denmark Hill,0,1,1,1,0,0,0,0,0,0,1,0,51.465093,-0.0895693
The Coach And Horses Bexley,7-56 N Cray Rd,0,1,1,1,0,0,0,0,0,0,1,0,51.4328045,0.1432088
The Kenley Hotel,62 Godstone Rd,0,1,1,1,0,0,0,0,0,0,1,0,51.3257979,-0.1008116
Mabley Green,"London, United Kingdom",1,0,0,0,0,0,1,0,0,1,0,0,51.5074456,-0.1277653
Kingsfield Arms,111 Bessborough Road,0,0,1,0,0,0,0,0,0,0,1,0,51.5752552,-0.3431793
Boleyn Cinema,"7-11 Barking Road, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.530674,0.0384214
The Sun,North street,0,1,1,1,1,0,0,0,0,0,1,0,51.0954885,-1.0800206
Lordship Recreation Ground,"Lordship Lane, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4403018,-0.065324
Barking,Everywhere!,0,0,0,0,0,0,0,0,0,1,0,0,39.6262264,19.9036023
Warwick Square,"London, United Kingdom",0,1,1,1,0,0,0,0,0,0,1,0,51.5074456,-0.1277653
Croham Hurst,Upper Selsdon Road,1,0,0,0,0,0,0,0,0,1,0,0,51.3438667,-0.06722
Prince of Wales Adult Sauna,"98 Morden Road, London, Merton, United Kingdom",0,1,1,0,0,0,0,0,0,0,1,0,51.4107626,-0.1927304
Highlands Gardens,"Leicester Road, Barnet, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.6496045,-0.1815585
Aqua Sculpture Day Spa,"324 King Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.6016966,-0.0707863
Deane Park,United Kingdom,1,0,0,0,0,1,0,0,0,1,0,0,54.7023545,-3.2765753
Garratt Green,"Aboyne Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5637181,-0.254118
Barham Park,"Harrow Road, Sudbury, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5535889,-0.3144749
Railway Tavern,23 Crouch End Hill,0,1,1,0,0,0,0,0,0,0,1,0,51.5776319,-0.1243959
Wolf Fields,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Kew Palace,"Royal Botanic Gardens, Richmond, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.4832965,-0.2930675
The Bloated Mallard,3 Victoria rd,0,1,1,1,1,0,0,0,0,0,1,0,-37.6937277,144.7675643
The Crown & Sceptre (Wetherspoon),2a Streatham Hill,0,1,1,0,0,0,0,0,0,0,1,0,51.4451138,-0.1247972
Langton Gardens,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Cambridge Gardens,United Kingdom,1,0,0,0,0,1,0,0,0,1,0,0,54.7023545,-3.2765753
The Goldengrove (Wetherspoon),146-148 The Grove,0,1,1,1,0,0,0,0,0,0,1,0,51.5437903,0.0037374
Drayton Park,66 Drayton Park,0,1,1,0,0,0,0,0,0,0,1,0,51.5534205,-0.1046566
Hampton Common,"Hampton, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4150272,-0.3691409
Larkshall,205 Larkshall Road,0,1,1,1,0,0,0,0,0,0,1,0,51.6169244,-0.000796
Margaret McMillan Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Russell Park,"Long Lane, Bexleyheath, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4644121,0.1490881
Normand Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Saint Peter's Square Garden,"London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Kennington Park,"Kennington Park Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4860059,-0.1083173
Frank Banfield Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Geraldine Mary Harmsworth Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Frank's Park,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Woodcock Park,"Harrow, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5968271,-0.3373046
Hylands Park,United Kingdom,0,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Empire Cinemas Bromley,"242 High Street, Bromley, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.376042,0.0992225
Cinema Museum,"2 Dugard Way, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,1,51.4924085,-0.1051561
Capel Manor College Gardens,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Paddington Green,"London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Wrong 'Un (Wetherspoon),234-236 The Broadway,0,1,1,0,0,0,0,0,0,0,1,0,22.2779838,114.1708493
The King's Ford (Wetherspoon),250-252 Chingford Mount Rd.,0,1,1,0,0,0,0,0,0,0,1,0,51.6163622,-0.0170348
The Miller's Well (Wetherspoon),419-421 Barking Rd.,0,1,1,0,0,0,0,0,0,0,1,0,51.5184106,0.0139935
The New Fairlop Oak (Wetherspoon),Fencepiece Rd.,0,1,1,0,0,0,0,0,0,0,1,0,51.6016997,0.0843044
The Sir John Oldcastle (Wetherspoon),29-35 Farringdon Rd,0,1,1,0,0,0,0,0,0,0,1,0,51.5198578,-0.1060207
The Moon on the Square (Wetherspoon),Unit 30 The Centre,0,1,1,0,0,0,0,0,0,0,1,0,51.4461912,-0.4115018
The Kings Tun (Wetherspoon),153-157 Clarence St,0,1,1,0,0,0,0,0,0,0,1,0,51.4113298,-0.3006922
The Walnut Tree (Wetherspoon),857-861 High Rd.,0,1,1,0,0,0,0,0,0,0,1,0,48.6345262,-123.8320297
The Sovereign of the Seas (Wetherspoon),109-111 Queensway,0,1,1,0,0,0,0,0,0,0,1,0,51.3893065,0.0720908
The Sir Julian Huxley (Wetherspoon),152-154 Addington Rd.,0,1,1,0,0,0,0,0,0,0,1,0,51.3434073,-0.0625348
Goodman's Field (Wetherspoon),87-91 Mansell St.,0,1,1,0,0,0,0,0,0,0,1,0,51.511524,-0.0727234
The Whispering Moon (Wetherspoon),25 Ross Parade,0,1,1,0,0,0,0,0,0,0,1,0,51.3600646,-0.1496904
Compass Theatre,Glebe Av,0,0,0,0,0,0,0,0,0,0,0,0,51.5598209,-0.435708
Hillingdon Court Park,"Uxbridge, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5449509,-0.4816672
Mannions,Harrow Rd,0,1,1,0,0,0,0,0,0,0,0,0,51.5517498,-0.3066189
The Beehive,333 Staines Rd,0,0,1,1,0,0,0,0,0,0,1,0,51.4552881,-0.4204156
Chiswick Health & Wellness,"300-302 Chiswick High Road, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.4926258,-0.2606996
Dugdale Centre Theatre,39 London Rd.,0,0,0,0,0,0,0,0,0,0,0,0,52.3434509,-0.5467429
Cuckoo Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Wood Green Common,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Roxbourne Park,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
South London Theatre,2a Norwood High St.,0,0,0,0,0,0,0,0,0,0,0,0,51.431985,-0.1029527
The Dutch House,Sidcup Road,0,1,1,0,0,0,0,0,0,0,1,0,51.447258,0.0304994
Visage Bar,442 Cranbrook Rd.,0,1,1,1,1,0,0,0,0,0,0,0,42.9514012,-81.3026133
Kenneth More Theatre,Clements Rd,0,0,0,0,0,0,0,0,0,0,0,0,51.5582105,0.0718417
Centaurs Rugby Club,"London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5074456,-0.1277653
Sir Joseph Hood Memorial Recreation Ground,"Marina Avenue, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.3934831,-0.238597
Kneller Gardens,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
New Eltham,Sidcup Road,0,0,1,0,0,0,0,0,0,0,1,0,51.447258,0.0304994
Mitcham Common,"Croydon Road, Mitcham, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.3982349,-0.1585377
The Mill House Ecology Centre,"Windmill Road, Mitcham, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.3965376,-0.1457767
Sparrows Den Playing Fields,United Kingdom,1,0,0,0,0,0,1,0,0,1,0,0,54.7023545,-3.2765753
Premier Laser Clinic,"2 Wellington Terrace, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5099948,-0.1924181
Rockingham Recreation Ground,"Uxbridge, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5449509,-0.4816672
Wendell Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Cellars,125 Newington Green Rd.,0,1,1,0,0,0,0,0,0,0,1,0,51.5506005,-0.086519
Carshalton Park,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Vue Cinema Piccadilly Circus,"19 Regent Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5107168,-0.1385965
Ropemakers Field,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Grovesnor,79 Grovesnor Rd,0,1,1,0,0,0,0,0,0,0,1,0,36.0759766,-86.6494039
Euston Square Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Kilkenny Tavern,131 Merton High Street,0,1,1,1,1,0,0,0,0,0,0,0,51.4155329,-0.1917749
The Crayford Arms - Shepherd Neame,37 Crayford High Street,0,1,1,1,0,0,0,0,0,0,0,0,51.4526941,0.1769785
The Kings Arms,Leaves Green Rd,0,1,1,1,0,0,0,0,0,0,1,0,51.3440466,0.0329298
Wandsworth Museum,"38 West Hill, London, United Kingdom",0,0,0,0,0,0,0,0,1,0,0,0,51.4570889,-0.2004169
Stubbers Adventure Centre,Ockendon Rd.,1,0,0,0,0,0,1,0,0,0,0,0,51.5426395,0.2823662
The Commercial,212 Railton Rd.,0,1,1,1,0,0,0,0,0,0,1,0,38.5960462,-92.2264655
Blake Recreation Ground,"Beckenham Road, West Wickham, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.3815883,-0.0171151
The Musical Museum,United Kingdom,0,0,0,1,0,0,0,0,1,0,0,0,54.7023545,-3.2765753
The Nest,36 Stoke Newington Rd.,0,1,1,1,1,0,0,0,0,0,0,0,51.5531624,-0.0748559
The Station House,Station Buildings,0,1,1,0,0,0,0,0,0,0,1,0,51.4120906,-0.3012091
Beckenham Rugby Football Club,United Kingdom,0,0,0,0,0,0,1,0,0,0,0,0,54.7023545,-3.2765753
Betts Park,"Anerley Road, London, Penge, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4141324,-0.0698422
Hare and Hounds,216 Upper Richmond Road West,0,1,1,0,0,0,0,0,0,0,1,0,51.4652284,-0.2647238
Heavers Meadow,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Eastbury Manor House,Eastbury Square,0,0,0,0,0,1,0,0,0,1,0,0,51.5340335,0.0994987
Rush Green Allotments,Wolseley Rd,1,0,0,0,0,0,0,0,0,1,0,0,51.5807474,-0.1288733
Wanstead Green,The Green,1,0,0,0,0,0,0,0,0,1,0,0,35.2239154,-80.8469124
Abbots Park,"London, United Kingdom",1,0,0,0,0,0,1,0,0,1,0,0,51.5074456,-0.1277653
Strawberry Hill House,"268 Waldegrave Road, Twickenham, United Kingdom",0,0,1,0,0,1,0,0,1,1,1,0,51.4362048,-0.3341822
Chinbrook Meadows Cricket Ground,"London, United Kingdom",1,0,0,0,0,0,1,0,0,1,0,0,51.5074456,-0.1277653
Barra Hall Park,"Freemans Lane, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.516563,-0.4228041
The Ship Inn,290 Westferry Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.4877659,-0.017841
The Devonshire House (Wetherspoon),2-4 The Broadway,0,1,1,1,0,0,0,0,0,0,1,0,51.6661873,-0.6156769
Morden Park Pool,"London Road, Morden, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.3940608,-0.2033796
Croydon Road Recreation Ground,"Croydon Road, Beckenham, United Kingdom",1,0,0,0,0,0,1,0,0,1,0,0,51.3968314,-0.0482654
Ranger's House (Wernher Collection),"Chesterfield Walk, London, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.4735352,-0.0020797
Home Of Charles Darwin,"Luxted Road, Downe, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.3241441,0.0551332
Mostyn Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Abbey Recreation Ground,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Pawleyne Arms,177-195 High St,0,0,1,0,0,0,0,0,0,0,0,0,51.3298023,0.4451249
Montagu Square,"London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Magpie & Crown,128 High St.,0,1,1,0,0,0,0,0,0,0,1,0,55.8591196,-4.2409392
Crown & Anchor,246 Brixton Rd,0,1,1,0,0,0,0,0,0,0,1,0,51.4713408,-0.1129334
Cranford Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Barnet Museum,"Barnet, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.65309,-0.2002261
The Three Blackbirds,Blendon Rd,0,1,1,0,0,0,0,0,0,0,1,0,51.4481843,0.1203235
The Gate,"Rickmansworth Rd, Northwood",0,0,1,0,0,0,0,0,0,0,1,0,51.611463,-0.4335152
Silkstream Park,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
St Luke's Gardens,"Sydney Street, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4894353,-0.1701206
Romford,Everywhere!,0,0,0,0,0,0,0,0,0,1,0,0,39.6262264,19.9036023
The Old Salt Quay,1-10 Katherine Close,0,0,1,0,0,0,0,0,0,0,1,0,51.5732524,-0.0937683
Seears Park,"Sutton, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.3574644,-0.1736269
Fulham Football Club Training Ground,"London, Motspur Park, New Malden, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.3985885,-0.2520456
Royal Standard Blackheath,44 Vanburgh Park,0,1,1,1,0,0,0,0,0,0,1,0,-27.5330404,153.0673205
Arcola Theatre,24 Ashwin St.,0,0,0,0,0,0,0,0,0,0,0,0,51.5469457,-0.074908
King's Stairs Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Zen Spa London,"32-34 Notting Hill Gate, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5095437,-0.1945358
Carville Hall Park,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Saint Matthew's Church Gardens,"London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Harrow Museum and Heritage Centre,"Harrow, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.5968271,-0.3373046
Church Field Gardens,United Kingdom,1,0,0,0,0,0,1,0,0,1,0,0,54.7023545,-3.2765753
Pools On The Park,"Old Deer Park, Twickenham Road, Richmond, United Kingdom",1,0,0,0,0,0,1,0,0,0,0,0,51.4636696,-0.3070818
The Pavilion,North Pole Rd.,0,1,1,0,0,0,0,0,0,0,1,0,51.5198515,-0.2259072
Captain Morgans,Field End Road,0,1,1,0,0,0,0,0,0,0,0,0,51.5647168,-0.3845907
The Old Fox,16 High Rd,0,1,1,0,0,0,0,0,0,0,0,0,52.3917089,1.2811138
The Birkbeck Tavern,45 Langthorne Rd.,0,0,0,0,0,0,0,0,0,0,0,0,51.5565881,-0.000157
Whirled Cinema,"259-260 Hardess Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.4650535,-0.1006656
The Artesian Well,693 Wandsworth Rd.,0,1,1,1,1,0,0,0,0,0,0,0,51.4679926,-0.1442736
Grand Kobkun,"42 Queensway, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5116541,-0.1872417
Trowlock Island,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
